prefecture,election_name,election_date,vote_date,vote_rate,constituency_candidate_number,announce_date,last_vote_rate,reason_point,winner_name,url,winner_name_kana,winner_age_sex,winner_info,winner_job,affiliation,winner_votes
神奈川県,"
                  湯河原町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    49.06%
                            
",1 /  2,2019年04月16日,"-％
                                                    
選挙公報

","
                                                  21,856人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																冨田 幸宏トミタ ユキヒロ
",https://go2senkyo.com/seijika/11553,トミタ ユキヒロ,61歳  (男),現職,湯河原町長,無所属,"
5,963 票
"
東京都,"
                  墨田区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    43.76%
                            ( ↓ )
",1 /  2,2019年04月14日,"44.77％
                                                    
選挙公報

","
                                                  221,201人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																山本 とおるヤマモト トオル
",https://go2senkyo.com/seijika/30814,ヤマモト トオル,57歳  (男),現職,墨田区長,無所属,"
66,755 票
"
東京都,"
                  江東区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    46.72%
                            ( ↑ )
",1 /  3,2019年04月14日,"46.37％
                                                    
選挙公報

","
                                                  406,767人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																やまざき 孝明ヤマザキ タカアキ
",https://go2senkyo.com/seijika/11397,ヤマザキ タカアキ,75歳  (男),現職,区長,無所属,"
130,475 票
"
石川県,"
                  川北町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																前 哲雄マエ テツオ
",https://go2senkyo.com/seijika/152846,マエ テツオ,65歳  (男),現職,川北町長,無所属,"
2,082 票
"
東京都,"
                  大田区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    42.73%
                            ( ↑ )
",1 /  3,2019年04月14日,"42.32％
                                                    
選挙公報

","
                                                  599,370人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																まつばら 忠義マツバラ タダヨシ
",https://go2senkyo.com/seijika/11422,マツバラ タダヨシ,76歳  (男),現職,大田区長,無所属,"
135,930 票
"
長野県,"
                  立科町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  3,2019年04月16日,"-％
","
                      任期満了
                      
","
																両角 まさよしモロズミ マサヨシ
",https://go2senkyo.com/seijika/158138,モロズミ マサヨシ,66歳  (男),新人,農業,無所属,"
1,763 票
"
東京都,"
                  世田谷区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    43.02%
                            ( ↑ )
",1 /  2,2019年04月14日,"42.83％
                                                    
選挙公報

","
                                                  744,432人
                                                      
                              前回より +36,249人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																保坂 のぶとホサカ ノブト
",https://go2senkyo.com/seijika/11419,ホサカ ノブト,63歳  (男),現職,区長,無所属,"
189,640 票
"
長野県,"
                  松川町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    68.17%
                            
",1 /  3,2019年04月16日,"-％
","
                                                  10,972人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																宮下 ともひろミヤシタ トモヒロ
",https://go2senkyo.com/seijika/177953,ミヤシタ トモヒロ,39歳  (男),,農業,無所属,"
4,079 票
"
東京都,"
                  渋谷区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    39.95%
                            ( ↓ )
",1 /  2,2019年04月14日,"41.37％
                                                    
選挙公報

","
                                                  184,602人
                                                      
                              前回より +7,899人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																長谷部 健ハセベ ケン
",https://go2senkyo.com/seijika/20486,ハセベ ケン,47歳  (男),現職,渋谷区長,無所属,"
55,601 票
"
東京都,"
                  豊島区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    42.17%
                            ( ↓ )
",1 /  4,2019年04月14日,"42.27％
                                                    
選挙公報

","
                                                  223,924人
                                                      
                              前回より +6,554人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																高野 之夫タカノ ユキオ
",https://go2senkyo.com/seijika/11428,タカノ ユキオ,81歳  (男),現職,豊島区長,無所属,"
62,018 票
"
長野県,"
                  根羽村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																大久保 憲一オオクボ ケンイチ
",https://go2senkyo.com/seijika/11582,オオクボ ケンイチ,61歳  (男),現職,農業,無所属,"
512 票
"
東京都,"
                  北区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    51.74%
                            ( ↑ )
",1 /  3,2019年04月14日,"48.83％
                                                    
選挙公報

","
                                                  281,619人
                                                      
                              前回より +9,324人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																花川 よそうたハナカワ ヨソウタ
",https://go2senkyo.com/seijika/11430,ハナカワ ヨソウタ,84歳  (男),現職,区長,無所属,"
65,807 票
"
長野県,"
                  豊丘村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"-％
","
                      任期満了
                      
","
																下平 喜隆シモダイラ ヨシタカ
",https://go2senkyo.com/seijika/8758,シモダイラ ヨシタカ,64歳  (男),現職,村長,無所属,"
- 票
"
東京都,"
                  板橋区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    43.95%
                            ( ↓ )
",1 /  2,2019年04月14日,"43.96％
                                                    
選挙公報

","
                                                  458,712人
                                                      
                              前回より +20,735人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																坂本 たけしサカモト タケシ
",https://go2senkyo.com/seijika/11439,サカモト タケシ,59歳  (男),,,無所属,"
134,311 票
"
長野県,"
                  朝日村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
                                                    
選挙公報

","
                      任期満了
                      
","
																小林 弘幸コバヤシ ヒロユキ
",https://go2senkyo.com/seijika/177463,コバヤシ ヒロユキ,66歳  (男),,農業,無所属,"
1,384 票
"
東京都,"
                  江戸川区長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    42.37%
                            ( ↓ )
",1 /  3,2019年04月14日,"43.1％
                                                    
選挙公報

","
                                                  547,625人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																斉藤 たけしサイトウ タケシ
",https://go2senkyo.com/seijika/177168,サイトウ タケシ,56歳  (男),新人,無職,無所属,"
147,993 票
"
東京都,"
                  三鷹市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    48.6%
                            ( ↑ )
",1 /  2,2019年04月14日,"46.83％
                                                    
選挙公報

","
                      任期満了
                      
","
																河村 孝カワムラ タカシ
",https://go2senkyo.com/seijika/155759,カワムラ タカシ,65歳  (男),新人,無職,無所属,"
37,074 票
"
長野県,"
                  小谷村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  3,2019年04月16日,"-％
","
                      任期満了
                      
","
																中村 よしあきナカムラ ヨシアキ
",https://go2senkyo.com/seijika/177464,ナカムラ ヨシアキ,57歳  (男),新人,無職,無所属,"
1,066 票
"
東京都,"
                  東村山市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    47.97%
                            ( ↓ )
",1 /  2,2019年04月14日,"48.64％
                                                    
選挙公報

","
                      任期満了
                      
","
																わたなべ たかしワタナベ タカシ
",https://go2senkyo.com/seijika/11449,ワタナベ タカシ,57歳  (男),現職,市長,無所属,"
35,420 票
"
長野県,"
                  坂城町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    63.88%
                            
",1 /  2,2019年04月16日,"-％
                                                    
選挙公報

","
                                                  12,377人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																山村 ひろしヤマムラ ヒロシ
",https://go2senkyo.com/seijika/11604,ヤマムラ ヒロシ,72歳  (男),現職,無職,無所属,"
5,277 票
"
東京都,"
                  東大和市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    48.09%
                            ( ↓ )
",1 /  2,2019年04月14日,"50.22％
                                                    
選挙公報

","
                                                  69,917人
                                                      
                              前回より +1,398人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																尾崎 やすおオザキ ヤスオ
",https://go2senkyo.com/seijika/11451,オザキ ヤスオ,69歳  (男),現職,市長,無所属,"
19,453 票
"
岐阜県,"
                  垂井町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
                                                    
選挙公報

","
                      任期満了
                      
","
																はやの 博文ハヤノ ヒロフミ
",https://go2senkyo.com/seijika/177954,ハヤノ ヒロフミ,61歳  (男),,,無所属,"
7,227 票
"
東京都,"
                  清瀬市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    52.48%
                            ( ↑ )
",1 /  3,2019年04月14日,"51.4％
                                                    
選挙公報

","
                                                  61,298人
                                                      
                              前回より +1,986人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																しぶや 金太郎シブヤ キンタロウ
",https://go2senkyo.com/seijika/3841,シブヤ キンタロウ,67歳  (男),現職,市長,無所属,"
13,014 票
"
東京都,"
                  稲城市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    50.9%
                            ( ↓ )
",1 /  2,2019年04月14日,"51.32％
                                                    
選挙公報

","
                                                  66,949人
                                                      
                              前回より 0人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																高橋 かつひろタカハシ カツヒロ
",https://go2senkyo.com/seijika/11444,タカハシ カツヒロ,56歳  (男),現職,市長,無所属,"
25,836 票
"
神奈川県,"
                  平塚市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    41.3%
                            ( ↓ )
",1 /  2,2019年04月14日,"43.8％
                                                    
選挙公報

","
                      任期満了
                      
","
																落合 かつひろオチアイ カツヒロ
",https://go2senkyo.com/seijika/11464,オチアイ カツヒロ,61歳  (男),現職,平塚市長,無所属,"
55,912 票
"
岐阜県,"
                  安八町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																堀 正ホリ タダシ
",https://go2senkyo.com/seijika/36386,ホリ タダシ,63歳  (男),現職,,無所属,"
5,006 票
"
神奈川県,"
                  大和市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    38.4%
                            ( ↓ )
",1 /  2,2019年04月14日,"40.8％
                                                    
選挙公報

","
                      任期満了
                      
","
																大木 さとるオオキ サトル
",https://go2senkyo.com/seijika/11458,オオキ サトル,-歳  (男),現職,大和市長,無所属,"
43,959 票
"
岐阜県,"
                  坂祝町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"68.4％
","
                      任期満了
                      
","
																柴山 佳也シバヤマ ヨシヤ
",https://go2senkyo.com/seijika/160736,シバヤマ ヨシヤ,63歳  (男),新人,無職,無所属,"
1,917 票
"
神奈川県,"
                  南足柄市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    57.17%
                            ( ↓ )
",1 /  3,2019年04月14日,"60.93％
                                                    
選挙公報

","
                      任期満了
                      
","
																加藤 修平カトウ シュウヘイ
",https://go2senkyo.com/seijika/11461,カトウ シュウヘイ,70歳  (男),現職,南足柄市長,無所属,"
10,629 票
"
山梨県,"
                  南部町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",- /  1,2019年04月16日,"-％
","
                      任期満了
                      
","
																佐野 かずひろサノ カズヒロ
",https://go2senkyo.com/seijika/11586,サノ カズヒロ,67歳  (男),現職,南部町長,無所属,"
- 票
"
新潟県,"
                  加茂市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    69.58%
                            ( ↑ )
",1 /  2,2019年04月14日,"68.54％
                                                    
選挙公報

","
                      任期満了
                      
","
																藤田 あけみフジタ アケミ
",https://go2senkyo.com/seijika/159318,フジタ アケミ,48歳  (女),新人,無職,無所属,"
8,650 票
"
石川県,"
                  野々市市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"-％
","
                      任期満了
                      
","
																あわ 貴章アワ タカアキ
",https://go2senkyo.com/seijika/9276,アワ タカアキ,58歳  (男),,野々市市長,無所属,"
- 票
"
岐阜県,"
                  白川村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"-％
","
                      任期満了
                      
","
																成原 茂ナリハラ シゲル
",https://go2senkyo.com/seijika/11611,ナリハラ シゲル,65歳  (男),現職,,無所属,"
- 票
"
静岡県,"
                  清水町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																関 よしひろセキ ヨシヒロ
",https://go2senkyo.com/seijika/177750,セキ ヨシヒロ,65歳  (男),,無職,無所属,"
6,753 票
"
福井県,"
                  敦賀市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    58.21%
                            ( ↓ )
",1 /  2,2019年04月14日,"68.81％
                                                    
選挙公報

","
                      任期満了
                      
","
																ふちかみ 隆信フチカミ タカノブ
",https://go2senkyo.com/seijika/51048,フチカミ タカノブ,58歳  (男),,行政書士,無所属,"
15,829 票
"
愛知県,"
                  美浜町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
                                                    
選挙公報

","
                      任期満了
                      
","
																さいとう 宏一サイトウ コウイチ
",https://go2senkyo.com/seijika/77012,サイトウ コウイチ,80歳  (男),元職,農業,無所属,"
5,511 票
"
三重県,"
                  朝日町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",- /  3,2019年04月16日,"-％
","
                      任期満了
                      
","
																矢野 すみおヤノ スミオ
",https://go2senkyo.com/seijika/178302,ヤノ スミオ,68歳  (男),,無職,無所属,"
2,258 票
"
山梨県,"
                  富士吉田市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    73.12%
                            ( ↓ )
",1 /  2,2019年04月14日,"74.74％
","
                                                  40,736人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																堀内 しげるホリウチ シゲル
",https://go2senkyo.com/seijika/11471,ホリウチ シゲル,70歳  (男),現職,富士吉田市長,無所属,"
16,146 票
"
静岡県,"
                  小山町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																いけや 晴一イケヤ セイイチ
",https://go2senkyo.com/seijika/72789,イケヤ セイイチ,69歳  (男),,行政書士,無所属,"
5,266 票
"
山梨県,"
                  南アルプス市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    52.19%
                            ( ↓ )
",1 /  2,2019年04月14日,"60.63％
","
                                                  58,380人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																金丸 一元カネマル カズモト
",https://go2senkyo.com/seijika/39405,カネマル カズモト,70歳  (男),,,無所属,"
17,367 票
"
長野県,"
                  茅野市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"59.93％
","
                      任期満了
                      
","
																今井 あつしイマイ アツシ
",https://go2senkyo.com/seijika/52650,イマイ アツシ,57歳  (男),新人,会社役員,無所属,"
- 票
"
静岡県,"
                  吉田町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"59.65％
","
                      任期満了
                      
","
																たむら のりひこタムラ ノリヒコ
",https://go2senkyo.com/seijika/22707,タムラ ノリヒコ,75歳  (男),,町長,無所属,"
- 票
"
熊本県,"
                  小国町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    81.07%
                            
",1 /  3,2019年04月16日,"-％
","
                                                  6,042人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																わたなべ せいじワタナベ セイジ
",https://go2senkyo.com/seijika/153603,ワタナベ セイジ,48歳  (男),新人,合資会社旅館白水荘代表,無所属,"
2,888 票
"
岐阜県,"
                  多治見市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"-％
","
                      任期満了
                      
","
																古川 まさのりフルカワ マサノリ
",https://go2senkyo.com/seijika/11486,フルカワ マサノリ,-歳  (男),,,無所属,"
- 票
"
熊本県,"
                  高森町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"-％
","
                      任期満了
                      
","
																草村 だいせいクサムラ ダイセイ
",https://go2senkyo.com/seijika/11646,クサムラ ダイセイ,51歳  (男),現職,高森町長,無所属,"
- 票
"
岐阜県,"
                  土岐市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"60.57％
","
                      任期満了
                      
","
																加藤 じゅんじカトウ ジュンジ
",https://go2senkyo.com/seijika/175209,カトウ ジュンジ,62歳  (男),新人,無職,無所属,"
- 票
"
愛知県,"
                  東栄町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    80.89%
                            ( ↓ )
",1 /  2,2019年04月16日,"84.32％
","
                      任期満了
                      
","
																村上 たかじムラカミ タカジ
",https://go2senkyo.com/seijika/157849,ムラカミ タカジ,61歳  (男),現職,,無所属,"
1,373 票
"
岐阜県,"
                  山県市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"-％
","
                      任期満了
                      
","
																林 ひろまさハヤシ ヒロマサ
",https://go2senkyo.com/seijika/11483,ハヤシ ヒロマサ,-歳  (男),,,無所属,"
- 票
"
三重県,"
                  東員町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"57.59％
","
                      任期満了
                      
","
																水谷 としおミズタニ トシオ
",https://go2senkyo.com/seijika/810,ミズタニ トシオ,67歳  (男),現職,東員町長,無所属,"
- 票
"
静岡県,"
                  富士宮市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"55.48％
","
                      任期満了
                      
","
																すどう 秀忠スドウ ヒデタダ
",https://go2senkyo.com/seijika/72803,スドウ ヒデタダ,72歳  (男),,富士宮市長,無所属,"
- 票
"
滋賀県,"
                  豊郷町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  2,2019年04月16日,"-％
","
                      任期満了
                      
","
																いとう 定勉イトウ サダム
",https://go2senkyo.com/seijika/11624,イトウ サダム,71歳  (男),,豊郷町長,無所属,"
1,902 票
"
愛知県,"
                  瀬戸市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    48.32%
                            ( ↓ )
",1 /  3,2019年04月14日,"55.01％
                                                    
選挙公報

","
                                                  105,041人
                                                      
                              前回より +1,265人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																伊藤 やすのりイトウ ヤスノリ
",https://go2senkyo.com/seijika/11357,イトウ ヤスノリ,72歳  (男),,瀬戸市長,無所属,"
25,761 票
"
愛知県,"
                  豊明市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"55.94％
","
                      任期満了
                      
","
																こうき 正典コウキ マサフミ
",https://go2senkyo.com/seijika/157812,コウキ マサフミ,50歳  (男),,豊明市長,無所属,"
- 票
"
奈良県,"
                  河合町長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    -%
                            
",1 /  4,2019年04月16日,"-％
                                                    
選挙公報

","
                      任期満了
                      
","
																きよはら 和人キヨハラ カズヒト
",https://go2senkyo.com/seijika/161130,キヨハラ カズヒト,65歳  (男),新人,無職,無所属,"
3,587 票
"
愛知県,"
                  田原市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"62.37％
","
                      任期満了
                      
","
																山下 まさよしヤマシタ マサヨシ
",https://go2senkyo.com/seijika/157811,ヤマシタ マサヨシ,70歳  (男),現職,田原市長,無所属,"
- 票
"
三重県,"
                  津市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"-％
","
                      任期満了
                      
","
																まえば やすゆきマエバ ヤスユキ
",https://go2senkyo.com/seijika/15389,マエバ ヤスユキ,57歳  (男),,,無所属,"
- 票
"
奈良県,"
                  天川村長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月16日,"87.04％
","
                      任期満了
                      
","
																車谷 重高クルマタニ シゲタカ
",https://go2senkyo.com/seijika/61797,クルマタニ シゲタカ,61歳  (男),現職,天川村長,無所属,"
- 票
"
三重県,"
                  鈴鹿市長選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",1 /  1,2019年04月14日,"54.57％
","
                      任期満了
                      
","
																末松 のりこスエマツ ノリコ
",https://go2senkyo.com/seijika/11370,スエマツ ノリコ,48歳  (女),現職,鈴鹿市長,無所属,"
- 票
"
