date,election_name,election_url
"
                                                                                        2019/02/10
                                                        ",甲良町長選挙,https://go2senkyo.com/local/senkyo/19142
"
                                                                                        2019/02/10
                                                        ",美祢市長選挙,https://go2senkyo.com/local/senkyo/19170
"
                                                                                        2019/02/10
                                                        ",豊後高田市議会議員選挙,https://go2senkyo.com/local/senkyo/17948
"
                                                                                        2019/02/10
                                                        ",豊見城市議会議員選挙,https://go2senkyo.com/local/senkyo/17949
"
                                                                                        2019/02/10
                                                        ",美浜町議会議員選挙,https://go2senkyo.com/local/senkyo/18282
"
                                                                                        2019/02/17
                                                        ",厚木市長選挙,https://go2senkyo.com/local/senkyo/17922
"
                                                                                        2019/02/17
                                                        ",吉川市長選挙,https://go2senkyo.com/local/senkyo/17952
"
                                                                                        2019/02/17
                                                        ",鳥栖市長選挙,https://go2senkyo.com/local/senkyo/17955
"
                                                                                        2019/02/17
                                                        ",清川村長選挙,https://go2senkyo.com/local/senkyo/18248
"
                                                                                        2019/02/17
                                                        ",昭和町長選挙,https://go2senkyo.com/local/senkyo/18250
"
                                                                                        2019/02/17
                                                        ",御代田町長選挙,https://go2senkyo.com/local/senkyo/18252
"
                                                                                        2019/02/17
                                                        ",篠山市長選挙,https://go2senkyo.com/local/senkyo/19177
"
                                                                                        2019/02/17
                                                        ",大野市議会議員選挙,https://go2senkyo.com/local/senkyo/17938
"
                                                                                        2019/02/17
                                                        ",和気町議会議員選挙,https://go2senkyo.com/local/senkyo/18275
"
                                                                                        2019/02/17
                                                        ",那須町議会議員選挙,https://go2senkyo.com/local/senkyo/18276
"
                                                                                        2019/02/17
                                                        ",由良町議会議員選挙,https://go2senkyo.com/local/senkyo/18285
"
                                                                                        2019/02/17
                                                        ",松野町議会議員選挙,https://go2senkyo.com/local/senkyo/18288
"
                                                                                        2019/02/17
                                                        ",甲佐町議会議員選挙,https://go2senkyo.com/local/senkyo/18292
"
                                                                                        2019/02/17
                                                        ",大豊町議会議員選挙,https://go2senkyo.com/local/senkyo/18312
"
                                                                                        2019/02/17
                                                        ",吉川市議会議員補欠選挙,https://go2senkyo.com/local/senkyo/19176
"
                                                                                        2019/02/17
                                                        ",篠山市議会議員補欠選挙,https://go2senkyo.com/local/senkyo/19188
"
                                                                                        2019/02/24
                                                        ",国東市長選挙,https://go2senkyo.com/local/senkyo/17956
"
                                                                                        2019/02/24
                                                        ",戸沢村長選挙,https://go2senkyo.com/local/senkyo/18302
"
                                                                                        2019/02/24
                                                        ",美浜町長選挙,https://go2senkyo.com/local/senkyo/18303
"
                                                                                        2019/02/24
                                                        ",山ノ内町長選挙,https://go2senkyo.com/local/senkyo/18304
"
                                                                                        2019/02/24
                                                        ",門川町議会議員選挙,https://go2senkyo.com/local/senkyo/18313
"
                                                                                        2019/02/28
                                                        ",秩父別町長選挙,https://go2senkyo.com/local/senkyo/18300
"
                                                                                        2019/02/28
                                                        ",東川町長選挙,https://go2senkyo.com/local/senkyo/18301
"
                                                                                        2019/02/28
                                                        ",長沼町議会議員選挙,https://go2senkyo.com/local/senkyo/18308
"
                                                                                        2019/02/28
                                                        ",秩父別町議会議員選挙,https://go2senkyo.com/local/senkyo/18309
"
                                                                                        2019/02/28
                                                        ",北竜町議会議員選挙,https://go2senkyo.com/local/senkyo/18310
"
                                                                                        2019/02/28
                                                        ",東川町議会議員選挙,https://go2senkyo.com/local/senkyo/18311
